"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5226","RT @CVCheerleading: Magic Kingdom team day! ‚ù§ #Disney #disneyworld #magickingdom #team https://t.co/yuGKGXiqjl",FALSE,0,NA,2017-02-10 16:48:53,FALSE,NA,"830096208337186816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmarjoriee",14,TRUE,FALSE,NA,NA
"5227","Healthy Homemade Disney Dole Whip https://t.co/mFUsaVcGvG #Nutrition #GlutenFree #KidsNutrition #Disney‚Ä¶ https://t.co/kdiDpgr9Tk",FALSE,1,NA,2017-02-10 16:48:26,TRUE,NA,"830096097477525506",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","faithnpixie",0,FALSE,FALSE,NA,NA
"5228","RT @CVCheerleading: Magic Kingdom team day! ‚ù§ #Disney #disneyworld #magickingdom #team https://t.co/yuGKGXiqjl",FALSE,0,NA,2017-02-10 16:47:54,FALSE,NA,"830095962978783232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leacurl03",14,TRUE,FALSE,NA,NA
"5229","@AlexaBliss_WWE ""I have an army!"" ""We have a Hulk!""-The Avengers #disney",FALSE,1,"AlexaBliss_WWE",2017-02-10 16:47:41,FALSE,"830039337744076800","830095905969807360","147023972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigDan1573",2,FALSE,FALSE,NA,NA
"5230","RT @CVCheerleading: Magic Kingdom team day! ‚ù§ #Disney #disneyworld #magickingdom #team https://t.co/yuGKGXiqjl",FALSE,0,NA,2017-02-10 16:47:37,FALSE,NA,"830095889821728768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbaumgardner1",14,TRUE,FALSE,NA,NA
"5231","Do you want to build a Snowman? Anna inspired Mouse Ears by VitalOne via @Etsy #disney #frozen #Annaandelsa  https://t.co/0B8qrGPMiy",FALSE,1,NA,2017-02-10 16:47:04,FALSE,NA,"830095752676380672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotoriouslyWren",0,FALSE,FALSE,NA,NA
"5232","RT @CVCheerleading: Magic Kingdom team day! ‚ù§ #Disney #disneyworld #magickingdom #team https://t.co/yuGKGXiqjl",FALSE,0,NA,2017-02-10 16:46:42,FALSE,NA,"830095659319574529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sydneypclarke",14,TRUE,FALSE,NA,NA
"5233","Magic Kingdom team day! ‚ù§ #Disney #disneyworld #magickingdom #team https://t.co/yuGKGXiqjl",FALSE,68,NA,2017-02-10 16:46:04,FALSE,NA,"830095501043331072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CVCheerleading",14,FALSE,FALSE,NA,NA
"5234","This Sunday it's #BeautyAndTheBeast and #Disney with @JimHillMedia. We're pretty excited. You can still join in. https://t.co/KmrKVw0q8Y",FALSE,3,NA,2017-02-10 16:44:45,FALSE,NA,"830095168112095232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etccustomevents",1,FALSE,FALSE,NA,NA
"5235","RT @sidekickstheapp: Just showing off some cool #Disney paintings around the office! The artist? Owen Suskind, our founder's son &amp; star of‚Ä¶",FALSE,0,NA,2017-02-10 16:44:02,FALSE,NA,"830094991007555586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sidekickstheapp",2,TRUE,FALSE,NA,NA
"5236","One page down! Ha! #scrapbooking #disney #strokeaversary https://t.co/Pk9uiaP6d7",FALSE,0,NA,2017-02-10 16:41:45,FALSE,NA,"830094416123719680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AimeeFleckArt",0,FALSE,FALSE,NA,NA
"5237","The #Disney baby Winnie the pooh gel soother is perfect for babies experiencing the discomfort of teething.‚Ä¶‚Ä¶ https://t.co/c4uMKEBGCt",FALSE,0,NA,2017-02-10 16:40:17,TRUE,NA,"830094045036703744",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","manythingsproj1",0,FALSE,FALSE,NA,NA
"5238","RT @maineiacmakeup: #Disney #Mickey Mouse Footed Pajama Front Zip Size M (7-9) | eBay #footedpajama https://t.co/O4T8YSOu5S https://t.co/Kp‚Ä¶",FALSE,0,NA,2017-02-10 16:37:28,FALSE,NA,"830093337910730752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JewelrySeaside1",38,TRUE,FALSE,NA,NA
"5239","2 Princesses Happy 2 B @DisneyWorld #Disney #frozen #inspiration #smilemore #freshfacefriday #disneyworld‚Ä¶ https://t.co/v3PumEghPg",FALSE,3,NA,2017-02-10 16:34:32,TRUE,NA,"830092597255352320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbigailAdvocate",0,FALSE,FALSE,NA,NA
"5240","RT @maineiacmakeup: #Disney #Mickey Mouse Footed Pajama Front Zip Size M (7-9) | eBay #footedpajama https://t.co/O4T8YSOu5S https://t.co/Kp‚Ä¶",FALSE,0,NA,2017-02-10 16:31:53,FALSE,NA,"830091931539628032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","auctionsaretheb",38,TRUE,FALSE,NA,NA
"5241","A personal favorite from my @Etsy shop #BeautyAndTheBeast #belle #disenyears #disney  https://t.co/8U2hhfPARX",FALSE,0,NA,2017-02-10 16:28:03,FALSE,NA,"830090967218790400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotoriouslyWren",0,FALSE,FALSE,NA,NA
"5242","RT @thatssopresh_: $7 https://t.co/YoyhTX5iLY #disney #mickeymouseclubhouseparty #mickeymouse #mickeymouseclubhouse #mickey mouse #etsy #Et‚Ä¶",FALSE,0,NA,2017-02-10 16:23:14,FALSE,NA,"830089753102008320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EtsyRetweeter",5,TRUE,FALSE,NA,NA
"5243","#KissySimmons and @WhiteAlton will perform at Epcot International Festival of the Arts Broadway Concert Series Feb1‚Ä¶ https://t.co/FLyU4JDQ7A",FALSE,3,NA,2017-02-10 16:22:44,TRUE,NA,"830089627289665537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mbeck23",2,FALSE,FALSE,NA,NA
"5244","RT @5fortheroadblog: BUDGET friendly Disney Resorts https://t.co/2n9EYn8kpI #familytravel #Disney https://t.co/5Fj7i3nktk",FALSE,0,NA,2017-02-10 16:19:28,FALSE,NA,"830088806338551808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uTravelShare",36,TRUE,FALSE,NA,NA
"5245","‚ò∫

#littlemermaid #ariel #disney #fitfam #fitasbuck #crossfit #girlswholift #bucktowncrossfit‚Ä¶ https://t.co/RN0gvwaFSa",FALSE,0,NA,2017-02-10 16:15:24,FALSE,NA,"830087782483820548",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dlhealth28",0,FALSE,FALSE,NA,NA
"5246","RT @69News: #RECALL ALERT: Toy wand sold at #Disney Live shows in #Allentown, #ReadingPA. https://t.co/oZU48ft2p3 https://t.co/BkH2Chwd5m",FALSE,0,NA,2017-02-10 16:13:13,FALSE,NA,"830087234154004480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melissap76",3,TRUE,FALSE,NA,NA
"5247","RT @fairylosv: #Disney #MOANA? Read this! https://t.co/C4Ojet0Cer",FALSE,0,NA,2017-02-10 16:13:03,FALSE,NA,"830087190529003520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dragontiy",321,TRUE,FALSE,NA,NA
"5248","#partytime #playtime @EvermoreReason #funko #disney #castles #properalligator #friday https://t.co/3PNEMSLCdK",FALSE,0,NA,2017-02-10 16:12:43,FALSE,NA,"830087109566406656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SemperFyer",0,FALSE,FALSE,NA,NA
"5249","Almost lunch time but all I want is a Minnie Mouse cake pop. #travel #disneysmmc17 #disney‚Ä¶ https://t.co/HjOdonJgzl https://t.co/GqbMhomP3s",FALSE,0,NA,2017-02-10 16:11:43,FALSE,NA,"830086854628216832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Buns_In_My_Oven",0,FALSE,FALSE,NA,NA
"5250","Haven't seen or heard much of #MiloMurphysLaw, but dang! 
Imo, Melissa Chase is the cutest animated #Disney girl si‚Ä¶ https://t.co/KOjwHhMLBQ",FALSE,2,NA,2017-02-10 16:11:24,TRUE,NA,"830086776215764992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Samsapoping",0,FALSE,FALSE,NA,NA
"5251","Good morning everyone #animals #disney #universalstudios #disneyworld #trump #epcot #Paris #f4f‚Ä¶ https://t.co/TEzOjL8MQ2",FALSE,0,NA,2017-02-10 16:11:03,FALSE,NA,"830086687908884482",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lone_Star_Son",0,FALSE,FALSE,NA,NA
"5252","Check out 2 PC SET of FRAMED/MATTED ILLUSTRATIONS from DISNEY'S ""CLASSIC POOH COLLECTION"" #Disney https://t.co/0FoOuXpdwj via @eBay",FALSE,0,NA,2017-02-10 16:10:22,FALSE,NA,"830086515028066307",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scrubblescandm",0,FALSE,FALSE,NA,NA
"5253","If you're in the Orlando area today, head to #Disney's Animal Kingdom to catch the soft opening of #RiversofLight -‚Ä¶ https://t.co/34ZfZVDrLP",FALSE,1,NA,2017-02-10 16:10:07,TRUE,NA,"830086455284342784",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Beyond_Kingdoms",0,FALSE,FALSE,NA,NA
"5254","$7 https://t.co/YoyhTX5iLY #disney #mickeymouseclubhouseparty #mickeymouse #mickeymouseclubhouse #mickey mouse‚Ä¶ https://t.co/7V9vLWnN0C",FALSE,4,NA,2017-02-10 16:09:42,TRUE,NA,"830086350158327808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatssopresh_",5,FALSE,FALSE,NA,NA
"5255","RT @justinseeley: My wife @drewrachelle and I recorded a podcast tonight about #BeautyandtheBeast. Check it out if you‚Äôre into #Disney thin‚Ä¶",FALSE,0,NA,2017-02-10 16:07:49,FALSE,NA,"830085873442181121",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","BSutich",7,TRUE,FALSE,NA,NA
"5256","RT @KidsSnackPack: @KidsSnackPack At the airport! #vacation #family #fun #kids #disney https://t.co/cCtx7zwBuS",FALSE,0,NA,2017-02-10 16:06:48,FALSE,NA,"830085620378791937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klandfried1",1,TRUE,FALSE,NA,NA
"5257","The latest Kentucky Bloggers! https://t.co/kMiuokpa4p Thanks to @iDreamofJenn #disney #ad",FALSE,0,NA,2017-02-10 16:03:11,FALSE,NA,"830084708331552768",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","KentuckyMomBlog",0,FALSE,FALSE,NA,NA
"5258","RT @funfitnessfam: #Kids should brush 2 min. Keep them entertained with this #Disney Magic Timer app: https://t.co/31IICDxlOf @OralB @Crest‚Ä¶",FALSE,0,NA,2017-02-10 16:03:08,FALSE,NA,"830084694918168577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DentalPalermo",3,TRUE,FALSE,NA,NA
"5259","RT @5fortheroadblog: BUDGET friendly Disney Resorts https://t.co/2n9EYn8kpI #familytravel #Disney https://t.co/5Fj7i3nktk",FALSE,0,NA,2017-02-10 15:58:17,FALSE,NA,"830083475126489088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Goodtosee1",36,TRUE,FALSE,NA,NA
"5260","Check out Disney Lady &amp; the Tramp 7"" Plush/Stuffed Dog Puppy #CockerSpaniel by Just Play  #Disney https://t.co/D4EXTjxeKP via @eBay",FALSE,0,NA,2017-02-10 15:56:26,FALSE,NA,"830083010519252993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FakieSpaceman",0,FALSE,FALSE,NA,NA
"5261","@KidsSnackPack At the airport! #vacation #family #fun #kids #disney https://t.co/cCtx7zwBuS",FALSE,6,"KidsSnackPack",2017-02-10 15:55:54,FALSE,NA,"830082876028878849","799642289865953280","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KidsSnackPack",1,FALSE,FALSE,NA,NA
"5262","RT @69News: #RECALL ALERT: Toy wand sold at #Disney Live shows in #Allentown, #ReadingPA. https://t.co/oZU48ft2p3 https://t.co/BkH2Chwd5m",FALSE,0,NA,2017-02-10 15:55:15,FALSE,NA,"830082712086147074",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zacharyclark1",3,TRUE,FALSE,NA,NA
"5263","RT @69News: #RECALL ALERT: Toy wand sold at #Disney Live shows in #Allentown, #ReadingPA. https://t.co/oZU48ft2p3 https://t.co/BkH2Chwd5m",FALSE,0,NA,2017-02-10 15:54:36,FALSE,NA,"830082547812016128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkBMiller54",3,TRUE,FALSE,NA,NA
"5264","Obsessed with #disney? Enter to win a $500 Disney Dollars gift card! #giveaway https://t.co/9M8VQrNAX3",FALSE,0,NA,2017-02-10 15:53:13,FALSE,NA,"830082201970683904",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","groogruxking40",0,FALSE,FALSE,NA,NA
"5265","#RECALL ALERT: Toy wand sold at #Disney Live shows in #Allentown, #ReadingPA. https://t.co/oZU48ft2p3 https://t.co/BkH2Chwd5m",FALSE,1,NA,2017-02-10 15:52:16,FALSE,NA,"830081961280622593",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","69News",3,FALSE,FALSE,NA,NA
"5266","Enter to #win #Disney Pinocchio: Signature Collection Blu-ray worth $41 at @mommykatandkids-CAN-Feb. 28 #Giveaway https://t.co/ghQcwo6p9w",FALSE,0,NA,2017-02-10 15:51:33,FALSE,NA,"830081781416095745",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","RosanneRobinso1",0,FALSE,FALSE,NA,NA
"5267","Sunrises at a #Disney destination are just prettier! #Disney #Disneyland #DisneyCruise #WaltDisneyWorld #Aulani https://t.co/HjUu8Ekx7c",FALSE,1,NA,2017-02-10 15:48:20,FALSE,NA,"830080973744246785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wdwgetaways",0,FALSE,FALSE,NA,NA
"5268","Sweet Genevieve - The Mellomen | Disney |272258540 #Disney https://t.co/DkVkD8Qgvu #Disney",FALSE,0,NA,2017-02-10 15:41:08,FALSE,NA,"830079160445841412",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","jgarlend",0,FALSE,FALSE,NA,NA
"5269","https://t.co/YD6juH1suA #disney #disneyworld #proposal #engagement #weddingproposal #marriageproposal #cinderella #cinderellascastle #mickey",FALSE,0,NA,2017-02-10 15:38:46,FALSE,NA,"830078566117294080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","surveycamartist",0,FALSE,FALSE,NA,NA
"5270","RT @LeastIFeelBettr: #Disney looks great on @OldFlameBrewery hats! #familyfun https://t.co/XMNFlsuCEj",FALSE,0,NA,2017-02-10 15:36:58,FALSE,NA,"830078112981475329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsteele76",2,TRUE,FALSE,NA,NA
"5271","RT @BrennanMejia: #tbt to guest starring on @disneyxd #kickinit a few years back!!! #disney #kickinit  @disneychannel https://t.co/tIJUF9XD‚Ä¶",FALSE,0,NA,2017-02-10 15:34:18,FALSE,NA,"830077438206083074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6d7202eeac32455",14,TRUE,FALSE,NA,NA
"5272","RT @brettbmartin: Disney's Dream Big, Princess Comes to Life https://t.co/FH2eXd4Ym0 #dreambigprincess #disney #sponsored",FALSE,0,NA,2017-02-10 15:32:53,FALSE,NA,"830077085792268288",NA,"<a href=""https://copromote.com/"" rel=""nofollow"">CoPromote</a>","AllisonHawn",97,TRUE,FALSE,NA,NA
"5273","Obsessed with #disney? Enter to win a $500 Disney Dollars gift card! #giveaway https://t.co/EDltAXK0I8",FALSE,0,NA,2017-02-10 15:32:18,FALSE,NA,"830076936131137538",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","tatzgrrly",0,FALSE,FALSE,NA,NA
"5274","Senior #Analyst Media #Intelligence at #Disney (#NewYork) #job https://t.co/mDxMTcXn3J #DisneyJobs https://t.co/nxHsKbgzIX",FALSE,1,NA,2017-02-10 15:26:07,FALSE,NA,"830075380543451137",NA,"<a href=""http://workfor.us/jobboard"" rel=""nofollow"">Work For Us</a>","8True",0,FALSE,FALSE,NA,NA
"5275","Obsessed with #disney? Enter to win a $500 Disney Dollars gift card! #giveaway https://t.co/0QWwEFgWHi",FALSE,0,NA,2017-02-10 15:25:03,FALSE,NA,"830075111956942848",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","SWEEPSTAKESILUV",0,FALSE,FALSE,NA,NA
"5276","RT @BHSNSS: NATIONALS BOUND!! BRING HOME THE HARDWARE Ì†ºÌøÜÌ†ΩÌ∏é #Disney #CougPride https://t.co/KgtjOfsQA8",FALSE,0,NA,2017-02-10 15:23:59,FALSE,NA,"830074846046482432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lexiepink20",18,TRUE,FALSE,NA,NA
"5277","Sweet Genevieve - The Mellomen | Disney |272258540 #Disney https://t.co/AmHWFD2V33 #disney",FALSE,0,NA,2017-02-10 15:23:08,FALSE,NA,"830074630576668672",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","joyvints",0,FALSE,FALSE,NA,NA
"5278","Frozen: The Seven Standards of Disney https://t.co/szKYrwkhox #Animation #Disney #Frozen #List #princess #Standards Êù•Ëá™ @the_artifice",FALSE,1,NA,2017-02-10 15:22:29,FALSE,NA,"830074465606365184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dong_yomi",0,FALSE,FALSE,NA,NA
"5279","RT @LeastIFeelBettr: #Disney looks great on @OldFlameBrewery hats! #familyfun https://t.co/XMNFlsuCEj",FALSE,0,NA,2017-02-10 15:21:30,FALSE,NA,"830074220537331712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OldFlameBrewery",2,TRUE,FALSE,NA,NA
"5280","RT @Two_Cams25: If it makes less than the 4th film, roast the series #Disney. Javier Bardem looks decent enough as the villain. #Pirates5 h‚Ä¶",FALSE,0,NA,2017-02-10 15:20:33,FALSE,NA,"830073979616522241",NA,"<a href=""https://github.com/"" rel=""nofollow"">ProdChicago</a>","chitown_film",4,TRUE,FALSE,NA,NA
"5281","Last Year on LWHL: I Took My Noise-Cancelling #Headphones To #Disney https://t.co/c3FISY7bmJ #hearingloss #hearingaids #audiology #tinnitus",FALSE,0,NA,2017-02-10 15:20:21,FALSE,NA,"830073928852836353",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sharieberts",0,FALSE,FALSE,NA,NA
"5282","RT @FCSWildcats: Good luck this weekend Competition Cheer Squad in UCA Nationals!!! #Disney #UCA #FranklinWildcats",FALSE,0,NA,2017-02-10 15:18:49,FALSE,NA,"830073543270465540",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayleebishop3",7,TRUE,FALSE,NA,NA
"5283","RT @FCSWildcats: Good luck this weekend Competition Cheer Squad in UCA Nationals!!! #Disney #UCA #FranklinWildcats",FALSE,0,NA,2017-02-10 15:13:32,FALSE,NA,"830072213294481408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brookejulianna3",7,TRUE,FALSE,NA,NA
"5284","RT @FCSWildcats: Good luck this weekend Competition Cheer Squad in UCA Nationals!!! #Disney #UCA #FranklinWildcats",FALSE,0,NA,2017-02-10 15:13:14,FALSE,NA,"830072138149330945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","woodzzy1017",7,TRUE,FALSE,NA,NA
"5285","Check out Disney Baby bed crib skirt ruffle plaid Blue Red Yellow Green Unisex Cotton #Disney https://t.co/5Ntr68IgVf via @eBay",FALSE,0,NA,2017-02-10 15:13:06,FALSE,NA,"830072106855571456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","horses4334",0,FALSE,FALSE,NA,NA
"5286","RT @WendyESlater: ""The way to get started is to quit talking and begin doing."" Walt #Disney #words @googleexpertuk #quotes https://t.co/DFE‚Ä¶",FALSE,0,NA,2017-02-10 15:12:58,FALSE,NA,"830072070297915392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatyanaryanAga1",2,TRUE,FALSE,NA,NA
"5287","Studio Technology, Technical #Operations, Archite... at #Disney (#Burbank) #job https://t.co/ZJlJFqwrgo #DisneyJobs https://t.co/HqGbcjjT4B",FALSE,1,NA,2017-02-10 15:06:30,FALSE,NA,"830070444749381634",NA,"<a href=""http://workfor.us/jobboard"" rel=""nofollow"">Work For Us</a>","joanlefosse",0,FALSE,FALSE,NA,NA
"5288","#BeautyAndTheBeast preview starts today inside the One Man's Dream attraction at Disney's #HollywoodStudios‚Ä¶ https://t.co/twsYPBp7SD",FALSE,3,NA,2017-02-10 15:04:23,TRUE,NA,"830069909954654208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mbeck23",2,FALSE,FALSE,NA,NA
"5289","Enter to #win an #ElenaOfAvalor Prize Pack from Mama Smith! #giveaway #Disney https://t.co/KVSpmpU4OI",FALSE,0,NA,2017-02-10 15:01:59,FALSE,NA,"830069308696977409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsMChappell",0,FALSE,FALSE,NA,NA
"5290",".@MyPley launches #Disney-themed mystery boxes: https://t.co/LDe3VbAn1I https://t.co/TfatlO5s4B",FALSE,2,NA,2017-02-10 15:01:03,FALSE,NA,"830069072352141313",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ToyBook",0,FALSE,FALSE,NA,NA
"5291","https://t.co/ssuoOIr9yi

I'm obsessed with all things #Disney and #HarryPotter so pretty much this is a dream come true.",FALSE,0,NA,2017-02-10 15:00:58,FALSE,NA,"830069052412456960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1037CKY",0,FALSE,FALSE,NA,NA
"5292","RT @Krisvintclothin: 1960 Annette Sierra Summer Hardback Book by KrisVintageClothing https://t.co/UZHD8ixtwn via @Etsy #GotVintage #Disney",FALSE,0,NA,2017-02-10 14:51:13,FALSE,NA,"830066598178336770",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JunkYardBlonde",1,TRUE,FALSE,NA,NA
"5293","Thomas OMalley Cat (Piano Cover) - The Piano Kid | Disney... #Disney https://t.co/BHwLChK9WV #disney",FALSE,0,NA,2017-02-10 14:47:47,FALSE,NA,"830065731861696513",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","joyvints",0,FALSE,FALSE,NA,NA
"5294","1960 Annette Sierra Summer Hardback Book by KrisVintageClothing https://t.co/UZHD8ixtwn via @Etsy #GotVintage #Disney",FALSE,0,NA,2017-02-10 14:47:19,FALSE,NA,"830065615369035776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Krisvintclothin",1,FALSE,FALSE,NA,NA
"5295","Thumper was so wise ""If you can't say nuffin nice...don't say nuffin at all"" Ì†ΩÌ≤ö #SweetPees Ì†ΩÌ≤ö #ClothDiapers Code TryM‚Ä¶ https://t.co/nUk6XPJQbE",FALSE,0,NA,2017-02-10 14:46:54,TRUE,NA,"830065510117208064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreatestJoyDsgn",0,FALSE,FALSE,NA,NA
"5296","RT @kreativekinder: Love the heart of the @TheDisneyBlog, the most magical storytellers! #DisneySMMC #disney #blogger #familytravel #travel‚Ä¶",FALSE,0,NA,2017-02-10 14:46:07,FALSE,NA,"830065312955404289",NA,"<a href=""https://www.rehashtag.com"" rel=""nofollow"">RehashtagApp</a>","blm03",2,TRUE,FALSE,NA,NA
"5297","RT @josephjett: Walt #Disney Seeks Control of Troubled Offspring #EuroDisney https://t.co/d50HJayHEq via @josephjett https://t.co/OR3usZ5QxA",FALSE,0,NA,2017-02-10 14:43:42,FALSE,NA,"830064704680767488",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","JormaTevajrvi",1,TRUE,FALSE,NA,NA
"5298","RT @kreativekinder: Love the heart of the @TheDisneyBlog, the most magical storytellers! #DisneySMMC #disney #blogger #familytravel #travel‚Ä¶",FALSE,0,NA,2017-02-10 14:42:22,FALSE,NA,"830064372349165569",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Week99er",2,TRUE,FALSE,NA,NA
"5299","#RiversOfLight to soft open at Disney's #AnimalKingdom tonight ahead of official debut on Feb 17 #DisneyWorld‚Ä¶ https://t.co/d2yckGldCU",FALSE,3,NA,2017-02-10 14:40:01,TRUE,NA,"830063780977598468",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mbeck23",2,FALSE,FALSE,NA,NA
"5300","RT @JohnM_foto: Disneys Zootopia aka Zootroplis - https://t.co/1L9MLiKvvn #FamilyFun #reviews #Disney #Zootopia #Animals #movies https://t.‚Ä¶",FALSE,0,NA,2017-02-10 14:39:27,FALSE,NA,"830063638056611841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gengnattaporn",1,TRUE,FALSE,NA,NA
"5301","RT @FFXFamilyFun: Wise words from #Disney. Make it a great day, everyone!  #DisneySMMC #Disneymoms #action‚Ä¶ https://t.co/bpnoPskKeM",FALSE,0,NA,2017-02-10 14:39:15,FALSE,NA,"830063584679956481",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","fmomof4boys",4,TRUE,FALSE,NA,NA
"5302","Love the heart of the @TheDisneyBlog, the most magical storytellers! #DisneySMMC #disney #blogger #familytravel‚Ä¶ https://t.co/tXBcKMwqAZ",FALSE,6,NA,2017-02-10 14:38:55,TRUE,NA,"830063502631043073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kreativekinder",2,FALSE,FALSE,NA,NA
